Junction ID, X, Y
1278964642, 5160.76, 1435.9
1278964960, 5040.84, 1434.51
1278964601, 3111.58, 3202.14
1278964718, 3028.71, 3203.19
1278964752, 3279.32, 3203.36
1278964812, 3446.87, 3204.04
1278964608, 3614.23, 3204.46
1278964978, 3782.16, 3204.39
8178006110, 5705.49, 1539.85
1278964667, 5724.89, 1539.91
8178006108, 5662.99, 1539.71
1278964939, 5540.67, 1539.37
8293197375, 5497.4, 1538.79
8548161146, 5478.11, 1538.53
8548161151, 5471.37, 1538.43
1278964669, 5374.1, 1537.12
1278964877, 4317.97, 1852.5
1278964770, 4416.65, 1853.28
1278964948, 4217.02, 1151.05
1278964587, 4088.67, 1165.85
1278964842, 4435.68, 1129.83
1278964744, 5206.42, 1536.42
1278964733, 3426.98, 2124.64
1278964696, 3600.16, 2108.63
149922695, 6055.32, 1863.17
1278964933, 6265.1, 1865.49
1278964993, 5905.39, 1861.85
1278964912, 5723.71, 1860.8
1278964563, 5539.75, 1860.01
1278964699, 5373.06, 1859.04
1278964965, 5205.27, 1857.8
1278964641, 5039.35, 1856.84
1278964662, 4315.88, 2813.82
1278964742, 4357.22, 2813.83
1278964929, 4125.48, 2814.06
1278964783, 5205.57, 1750.28
1278964553, 5373.4, 1751.91
1278964628, 5039.73, 1749.19
1278964915, 5374.42, 1437.64
1278964994, 5206.47, 1435.99
149912706, 3695.09, 1995.97
1278964802, 3416.59, 2023.22
1278964761, 4505.74, 2705.15
1278964647, 4702.62, 2706.0
3653922095, 4384.7, 2704.75
149628099, 5721.57, 2446.37
1278964977, 5536.19, 2444.05
1278964852, 5902.74, 2447.47
1278964976, 6263.64, 2449.0
1278964813, 3405.12, 1920.44
1278964758, 3622.63, 1897.76
7033054148, 4141.68, 2496.05
1278964930, 4124.58, 2495.78
7033054171, 4167.07, 2496.47
1278964684, 4316.34, 2493.73
1278964615, 4506.77, 2494.54
1278964720, 4703.8, 2494.88
1278964722, 4507.53, 2387.92
1278964583, 4706.84, 2388.76
1278964638, 4316.97, 2386.09
1278964640, 4125.5, 2385.29
1278964782, 3594.29, 1796.97
1278964766, 3394.05, 1815.22
1278964777, 3637.05, 2961.08
1278964716, 3834.66, 2961.12
1278964886, 3439.82, 2960.01
1278964794, 3211.91, 2959.33
149686614, 3072.67, 2960.06
1278964666, 4702.21, 2926.19
1278964694, 4864.77, 2171.08
1278964548, 4972.43, 2174.94
1278964703, 4507.64, 2175.21
1278964645, 4706.51, 2174.23
1278964732, 4316.72, 2173.9
1278964840, 4126.27, 2173.11
1278964614, 3441.06, 2778.1
1278964713, 3212.28, 2779.5
1278964596, 3636.92, 2779.95
1278964629, 3835.27, 2782.05
1278964674, 4315.05, 3034.54
1278964962, 4138.8, 3033.06
1278964932, 4505.53, 3034.56
1278964708, 4319.69, 1429.91
1278964979, 4508.89, 1430.19
1278964578, 4707.93, 1432.58
1278964927, 4874.61, 1433.28
1278964657, 3637.54, 2688.09
1278964603, 3835.1, 2689.43
1278964881, 3441.53, 2687.54
1278964549, 3234.48, 2678.66
1279856867, 5321.41, 3605.6
1279856834, 5427.73, 3605.8
1279856666, 5046.35, 3602.36
1279856904, 4874.47, 3600.85
1279857119, 5321.98, 3506.25
1279857094, 5428.44, 3507.48
1279856811, 5046.77, 3504.3
1279857107, 4874.73, 3503.57
1279857034, 4744.96, 3515.95
1279856827, 4875.27, 3303.04
1279857071, 4745.3, 3303.24
1279856687, 5047.61, 3306.09
1279857123, 5323.24, 3308.31
1279856830, 5509.33, 3309.59
1279856726, 3960.83, 3473.94
1279856967, 4117.96, 3519.76
1279856704, 4535.26, 3149.46
1279856817, 4647.88, 3148.86
1279856728, 4368.78, 3147.99
1279856872, 4200.19, 3148.82
1279856729, 3781.95, 3384.61
1279856768, 3890.13, 3385.33
1279856853, 3614.07, 3384.7
1279856890, 3446.32, 3383.75
1279856940, 3279.12, 3383.06
1279856886, 3111.04, 3382.89
1279857103, 4535.25, 3265.9
1279857068, 4642.88, 3322.47
1279856784, 4368.38, 3264.16
1279856857, 4199.83, 3263.97
1279857075, 4199.1, 3495.8
1279856685, 4426.67, 3501.63
1279857084, 5322.46, 3406.89
1279857055, 5475.25, 3409.02
1279857024, 5047.2, 3404.17
1279856903, 4875.0, 3403.94
1279857101, 4745.12, 3402.11
1279856979, 3781.77, 3473.37
149901798, 3890.16, 3476.11
1279856720, 3613.94, 3473.45
1279857036, 3446.0, 3473.53
1279856931, 3278.85, 3472.59
1279857131, 3110.87, 3472.16
1279856727, 3963.1, 3384.09
1279856986, 4078.12, 3385.56
1279856833, 3951.93, 3653.62
1279857058, 4124.58, 3655.6
1279857136, 4367.8, 3381.11
1279857102, 4199.46, 3380.84
1279857106, 4534.55, 3382.07
1279857025, 4701.37, 3381.73
149515508, 4769.89, 3550.62
149515510, 4769.81, 3650.58
1279856969, 3111.26, 3292.59
1279856945, 3279.53, 3293.53
1279856864, 3446.59, 3294.22
1279857081, 3614.24, 3293.63
1279856750, 3782.17, 3294.58
1279856788, 3888.38, 3295.53
1279856721, 3110.64, 3562.71
1279856975, 3278.62, 3562.63
1279857020, 3445.48, 3564.09
1279856824, 3613.71, 3564.01
1279856781, 3781.69, 3564.45
1279856953, 3883.91, 3564.82
10558745677, 4047.46, 1477.09
6669827285, 4035.16, 1484.12
10558745678, 4069.51, 1476.07
6669827288, 4087.01, 1489.9
10558745688, 4070.42, 1532.14
6669786380, 4057.43, 1536.63
10558745692, 4074.37, 1527.73
10558745701, 4080.93, 1520.72
10558745696, 4087.73, 1512.81
10558745700, 4092.1, 1507.93
10558745684, 4098.6, 1496.22
10558745703, 4069.76, 1509.9
8295688800, 4067.44, 1512.43
8295688798, 4072.09, 1507.36
10558745687, 4068.9, 1530.69
10558745686, 4063.04, 1525.83
10558745691, 4072.9, 1526.17
10558745690, 4067.24, 1521.09
10558745695, 4086.07, 1511.34
10558745694, 4080.19, 1506.17
10558745699, 4090.47, 1506.38
10558745698, 4084.81, 1500.96
10558745702, 4079.25, 1519.03
10558745685, 4058.98, 1522.63
10558745689, 4063.11, 1517.71
10558745693, 4076.22, 1502.53
10558745697, 4080.7, 1497.28
10576342919, 6489.71, 3120.21
10576346544, 5578.79, 1236.16
10576346543, 5537.91, 1235.51
10583629722, 5477.45, 3473.3
150083849, 5475.05, 3457.87
10583629721, 5444.2, 3486.37
10583629724, 5514.5, 3490.67
10583629726, 5494.52, 3382.63
10583629725, 5494.65, 3458.06
10583629731, 5554.97, 3421.67
10583629728, 5534.24, 3462.99
10583629730, 5554.36, 3386.32
10583629732, 5572.24, 3448.38
10583629734, 5585.63, 3483.63
6649489584, 5561.08, 3489.5
10583629738, 5561.8, 3568.99
10583629735, 5550.45, 3541.22
10583629740, 5573.18, 3569.11
10583629737, 5584.83, 3569.23
10583629742, 5562.13, 3551.9
10583629743, 5561.92, 3562.92
10583629741, 5573.39, 3540.93
10583629745, 5573.31, 3551.9
10583629739, 5562.34, 3540.96
10583629744, 5573.23, 3562.86
10583659908, 3248.88, 1674.11
10583659907, 3245.27, 1642.13
10593405346, 5554.17, 3623.61
10593405357, 5570.75, 3609.18
10593405349, 5598.23, 3609.13
10593405356, 5570.52, 3639.37
10593405354, 5591.44, 3656.15
10593837227, 6242.92, 1166.53
10593837219, 6242.81, 1177.87
10593837222, 6247.29, 1145.73
10593837221, 6265.89, 1145.9
10593837224, 6265.05, 1128.66
10593837225, 6226.94, 1177.84
10609420615, 4026.53, 1639.43
149912696, 4018.31, 1617.31
10613985277, 5287.85, 1385.3
10613985273, 5206.84, 1333.97
10673476343, 5998.69, 1545.66
10673476340, 5996.01, 1570.87
10696842481, 4045.47, 2243.69
10696842472, 4044.91, 2225.42
10696842478, 4046.38, 2259.96
10696842477, 4042.1, 2316.11
10696842479, 4002.2, 2258.76
10696842483, 4000.39, 2224.05
10696842480, 4001.84, 2242.73
10706058156, 3130.82, 2639.73
10748487237, 6224.18, 3706.48
10748487236, 6224.74, 3658.68
10750075557, 5865.67, 1424.75
10750075550, 5907.31, 1435.94
10758357880, 2923.84, 3415.37
10758357875, 2908.41, 3426.89
10758357881, 2923.78, 3427.37
6043336362, 6349.72, 1515.17
6043336352, 6354.0, 1482.47
10772669467, 5943.19, 1433.95
1449171771, 5907.33, 1432.79
10772669469, 5982.7, 1443.19
10772669472, 5921.49, 1417.65
10772669470, 5907.4, 1417.25
10791912137, 6192.86, 1093.51
10791912136, 6234.39, 1093.66
10806967563, 4675.01, 1287.9
10806967560, 4657.97, 1273.23
10806967565, 4691.35, 1299.58
10806967562, 4707.68, 1320.78
10806967564, 4675.41, 1273.26
10806967566, 4707.61, 1299.19
10862500974, 4719.71, 2875.51
10862500973, 4719.7, 2894.13
10862500971, 4747.94, 2875.53
10862500970, 4702.3, 2875.5
10862500972, 4747.93, 2894.14
10917528565, 3227.81, 2464.64
10917528564, 3239.64, 2464.05
10917528566, 3229.96, 2494.75
10917528567, 3242.52, 2492.66
10917528571, 3227.14, 2502.44
10917528568, 3209.58, 2513.79
10917528572, 3226.77, 2512.16
10917528575, 3206.7, 2478.11
10965467100, 3732.79, 3135.46
10965467097, 3732.81, 3159.78
10965467104, 3732.76, 3095.68
10965467098, 3732.75, 3086.39
10965467101, 3747.94, 3135.34
10965467099, 3781.91, 3135.11
937261161, 5787.34, 1157.15
937261159, 5773.82, 1147.38
937261163, 5801.3, 1176.7
937261158, 5769.85, 1147.3
1449171765, 5749.27, 1176.39
149755041, 5780.38, 3657.86
8293234230, 5772.06, 3643.77
6924203564, 6443.46, 2364.46
7908095656, 6440.04, 2364.56
6043413607, 6201.09, 3344.28
1754696070, 6166.9, 3343.99
11148781166, 3166.09, 1758.78
11148781165, 3147.26, 1761.08
11148797035, 2826.27, 2093.92
11148797034, 2769.73, 2100.85
11148797036, 2825.33, 2077.2
11148797037, 2830.05, 2128.75
11299888438, 5724.03, 3556.51
11299888437, 5733.37, 3557.08
11299888436, 5735.87, 3557.12
11299888439, 5715.8, 3555.9
11299888443, 5706.36, 3540.44
11299888442, 5723.93, 3541.01
11299888441, 5733.6, 3541.46
11299888440, 5736.09, 3541.21
6649508096, 5701.61, 3532.66
11299888445, 5723.88, 3533.84
11299888444, 5733.71, 3533.82
7060479270, 5736.44, 3533.89
11345129936, 5291.87, 1126.96
11345129938, 5209.57, 1126.49
6132939739, 5793.33, 3363.42
11780058720, 5819.0, 3363.42
7290763360, 5480.36, 3077.01
7290763352, 5479.91, 3095.6
7290763361, 5516.36, 3061.26
12016485784, 6495.05, 3336.59
375932639, 6487.78, 3294.58
7186667080, 6315.23, 1413.72
1452159844, 6266.23, 1413.02
7186667084, 6352.07, 1414.26
149740468, 6494.71, 1416.31
6639770455, 6651.93, 1417.49
6639770446, 6736.71, 1418.12
149771163, 6818.7, 1418.73
149519683, 7010.44, 1421.35
12273099354, 3099.92, 2672.45
12273099352, 3102.42, 2693.69
12273099356, 3078.81, 2644.59
12273099357, 3114.53, 2655.51
7221713114, 5995.27, 1353.93
12273618822, 5967.88, 1353.75
8292928429, 6132.24, 1062.4
1449171589, 6035.71, 1061.04
149708461, 6149.83, 1062.64
8292928421, 6234.49, 1062.61
149708464, 6263.96, 1062.59
149604777, 6382.59, 1063.2
149708466, 6501.47, 1062.68
7260093520, 6607.62, 1062.76
1449184730, 6660.18, 1070.75
149787133, 5105.44, 1025.94
149701437, 5104.38, 371.15
149632916, 5105.37, 1103.84
8528896815, 5105.31, 1173.4
10576346541, 5634.61, 1221.31
1449171696, 5631.41, 1175.29
149869243, 5634.85, 1280.47
149942159, 5634.53, 1389.05
149551810, 6928.95, 1548.4
150010222, 7014.45, 1645.43
149861712, 6857.48, 1464.44
149760581, 6741.31, 1328.49
149760568, 6703.78, 1286.0
150010218, 6667.41, 1242.46
150010211, 6654.25, 1191.19
149828780, 6653.62, 1178.58
8179557211, 5436.4, 3095.11
150023451, 5397.87, 3094.66
8552493791, 5384.79, 3094.47
8552493793, 5367.86, 3094.22
7192249119, 5326.34, 3093.61
149862052, 5323.22, 3093.56
149862055, 5048.53, 3092.06
149862057, 4875.83, 3091.1
9335170308, 4478.88, 1064.19
149615386, 4492.2, 1063.17
149615392, 4431.67, 1068.27
9335170309, 4483.6, 1073.31
149637193, 4400.8, 1169.09
149637243, 4377.83, 1197.71
8548776166, 4360.4, 1218.05
149910628, 4305.81, 1281.39
2018377333, 2062.34, 1389.67
149615448, 2117.76, 1318.53
149519684, 2006.84, 1443.2
150017611, 1979.79, 1463.97
149869198, 1973.8, 1554.12
150017640, 1998.56, 1603.27
149883817, 2863.43, 2957.12
1617212080, 2895.87, 2922.24
149912724, 2810.36, 3015.53
149862115, 2802.85, 3024.0
149912722, 2920.76, 2896.17
8293502348, 2773.07, 3056.18
149912732, 2570.26, 3282.45
149912730, 2583.6, 3268.21
8178541853, 2534.55, 3322.78
7173960362, 2526.08, 3332.36
8189154058, 2730.05, 3104.33
8647185473, 2711.45, 3125.9
149745841, 2697.17, 3142.46
149722341, 2690.15, 3150.52
149912728, 2662.3, 3181.1
7896279325, 2647.73, 3198.44
149905488, 2635.52, 2920.94
149883813, 2854.07, 2898.11
