Junction ID, X, Y
6886094436, 1933.59, 1693.82
6886094438, 1977.3, 1693.41
6886094440, 1957.2, 1693.67
6888729476, 569.11, 1640.48
6912989136, 154.17, 1509.82
6912989128, 30.29, 1511.34
10241726016, 267.01, 1458.75
7035540644, 654.23, 1556.12
7035540634, 653.97, 1575.7
7035540636, 669.67, 1454.47
7035540640, 717.78, 1454.01
7035540648, 754.17, 1453.66
7035540643, 775.76, 1453.45
7035540641, 733.36, 1557.72
7035540638, 733.13, 1576.3
7035540647, 752.72, 1557.89
7049355220, 2360.01, 1553.24
7052185190, 2360.86, 1504.91
7052185192, 2315.18, 1505.4
7052185191, 2314.9, 1547.47
7087400802, 2458.37, 1268.47
7087400799, 2634.28, 1271.19
7131950868, 915.28, 926.98
7131950877, 896.63, 932.14
7131950872, 967.42, 912.53
7148450938, 2506.72, 1645.28
7174594587, 2315.73, 830.94
7174592584, 2315.7, 784.15
7199585240, 422.11, 1029.9
7199585233, 422.56, 1072.14
7672086882, 607.45, 1545.37
7462154349, 606.65, 1574.9
7672107785, 608.0, 1524.68
7462154351, 607.4, 1487.57
7672107787, 566.33, 1487.48
7462154353, 552.57, 1487.42
7578788210, 1876.18, 1545.31
7578788212, 1896.28, 1545.41
7578788214, 1914.24, 1545.5
7578788208, 1934.96, 1545.6
7578788222, 1976.36, 1462.3
7578788217, 2003.64, 1476.29
7578788225, 1968.56, 1409.92
7578788218, 1968.37, 1417.15
7578788223, 1976.66, 1417.36
7578788284, 1976.58, 1430.13
7578788273, 1986.65, 1499.25
7578862721, 2212.79, 1682.9
7628470229, 423.66, 1173.32
7628470228, 367.64, 1173.15
7668462389, 229.64, 2165.84
7672079875, 730.34, 1593.22
7672095365, 583.95, 1780.53
7672095367, 683.98, 1722.71
7672095368, 660.55, 1711.59
7672086871, 557.88, 1445.85
7672086858, 554.42, 1456.24
7672086878, 548.0, 1449.64
7672107804, 509.98, 1455.23
7672107815, 554.18, 1463.9
7672107810, 554.08, 1467.2
7672086879, 550.76, 1573.19
7672719631, 2446.17, 941.02
6470160124, 2443.96, 783.86
7672719626, 2426.43, 961.74
7990582618, 364.04, 1081.43
7990582616, 422.66, 1081.64
7668462406, 399.04, 2107.24
3230970589, 399.15, 2179.62
3216924498, 426.78, 1381.56
4351793086, 2045.11, 1493.1
8480431623, 1219.16, 1973.42
4848195949, 1935.12, 1575.5
5668224889, 2129.53, 1593.29
5668224894, 2046.07, 1678.0
3705285583, 353.93, 1569.81
41935884, 795.48, 1593.09
9489785832, 680.2, 1593.31
9491491427, 1920.31, 1594.24
4347633589, 1904.61, 1594.19
4486462974, 2031.95, 1594.1
7238058623, 2022.77, 1594.06
9491516961, 1996.17, 1594.0
3216924880, 447.1, 1589.46
3216925091, 427.87, 1589.35
9769790060, 2034.58, 1738.44
2139420774, 2045.48, 1578.16
41540973, 2045.25, 1594.12
4347633569, 2031.56, 1578.26
9939177110, 441.5, 984.96
9939192524, 441.53, 1004.99
10241726146, 381.11, 991.95
3216924152, 421.75, 996.83
6351804660, 381.08, 1001.63
566530183, 2155.61, 606.16
7891532541, 2560.0, 1717.0
1511937588, 3612.22, 3166.4
3354857080, 2151.81, 0.0
4347633567, 2045.17, 1518.74
7238058620, 2045.52, 1566.7
3823435749, 222.24, 1303.11
3596870606, 3009.9, 2604.33
3596869814, 942.14, 2000.25
3596869822, 956.34, 2013.91
3596869836, 1084.11, 2026.56
3596869882, 1062.75, 2101.52
3596869805, 898.46, 1968.69
4351793087, 1228.18, 1573.08
4347586494, 312.93, 1589.44
4347586496, 532.9, 1590.67
4347586495, 520.42, 1590.33
4347586483, 375.39, 1569.26
4347586498, 865.3, 1593.03
4347586490, 724.59, 1576.25
2139420777, 459.3, 1589.6
4347586493, 108.32, 1590.79
4347586486, 158.75, 1572.67
2139420692, 416.75, 1568.52
3216925089, 428.1, 1568.3
2139420771, 415.52, 1589.36
3216924879, 447.56, 1568.48
2139420701, 459.21, 1569.94
4351782303, 494.23, 1571.17
4347586472, 424.72, 1243.76
4347586479, 446.85, 1499.68
4347586480, 446.92, 1506.88
4347586473, 444.58, 1311.57
4347586471, 441.65, 1098.74
4347586475, 426.3, 1418.07
3216922315, 442.51, 775.04
3216924149, 442.45, 785.73
5102796738, 441.41, 956.87
4347586467, 422.69, 850.99
3216924151, 423.81, 785.77
3216922318, 423.98, 775.62
3216924881, 447.47, 1559.97
4347589941, 427.68, 1668.75
4347589940, 427.71, 1658.31
3230970581, 427.92, 1600.02
4347633574, 1890.99, 1575.11
4347633575, 1932.25, 1575.38
4347633576, 1969.92, 1577.0
4347633572, 1796.36, 1574.48
4347633583, 1580.27, 1592.39
4347633582, 1048.32, 1589.63
4347633570, 1432.61, 1573.72
4351793088, 1462.67, 1573.78
4347633588, 1886.38, 1594.21
2139420773, 2021.44, 1578.1
4347633571, 1772.76, 1574.57
4347633558, 2044.97, 1342.26
420451005, 2044.96, 1353.23
4347633554, 2042.65, 1111.69
4347633555, 2042.79, 1118.93
4347633557, 2027.42, 1191.84
4347633561, 2030.34, 1442.13
4347633565, 2030.96, 1502.98
4347633564, 2030.53, 1459.45
4347633552, 2026.1, 914.62
4347633568, 2031.16, 1539.31
4347633550, 2025.1, 760.36
4351793085, 2044.98, 1448.65
42445044, 2039.74, 697.43
4347633577, 2102.37, 1579.42
4347633587, 2106.54, 1593.68
2139420797, 2055.72, 1594.04
2139420775, 2058.77, 1578.52
4347633623, 894.27, 1573.59
4347678607, 2038.19, 2066.5
10270798133, 2037.41, 1998.84
4347678602, 2035.74, 1861.76
10270798129, 2037.13, 1975.55
4347678599, 2046.34, 1712.08
10270798132, 2047.98, 1996.64
4347678610, 2049.49, 2162.79
4347678596, 2032.74, 1672.32
4347678604, 2047.34, 1908.63
10270798130, 2047.73, 1976.53
4486462973, 2032.2, 1603.59
4347678612, 2039.46, 2206.35
2139420801, 2045.34, 1603.6
4347708040, 446.5, 1938.68
4347708037, 446.41, 1793.61
4347708038, 446.37, 1807.78
4347708041, 427.46, 2028.78
4347708039, 427.23, 1897.21
5102796605, 446.33, 1837.67
5102796601, 446.31, 1846.24
3230970586, 446.3, 1851.16
3230970578, 446.31, 1829.54
3230970582, 427.09, 1852.3
3230970584, 427.09, 1831.42
4486123006, 427.24, 1789.49
4347708042, 445.99, 2328.69
3230970588, 427.11, 2384.56
7668462405, 427.4, 2106.52
7668462404, 427.42, 2097.45
4351782306, 547.77, 1573.11
4486123011, 559.8, 1573.43
4351782301, 426.93, 1487.46
4486462975, 2031.69, 1565.2
5102796599, 458.27, 1837.68
3216924878, 446.68, 1694.79
5143202598, 446.93, 1651.28
8480404797, 2029.12, 1981.34
5203832290, 487.67, 1845.91
5102796600, 456.9, 1846.16
5668224898, 2121.4, 1643.02
7578862697, 2121.39, 1670.42
7578862696, 2117.66, 1674.83
7578862695, 2114.82, 1676.99
7578862694, 2112.31, 1677.54
7578836526, 1973.16, 1673.68
7578836524, 1969.03, 1673.73
7578836522, 1965.04, 1673.78
7578836531, 1947.44, 1657.19
7578836532, 1947.46, 1653.78
7578836533, 1947.55, 1649.74
7131951060, 1003.21, 1043.88
7131951059, 968.2, 960.51
7672095429, 782.33, 1650.79
7672095427, 780.69, 1654.44
7672095425, 778.75, 1658.76
6819280215, 420.13, 1998.76
7131950453, 446.22, 960.27
7131950680, 446.49, 935.66
7131950584, 541.04, 784.95
7131950492, 826.29, 942.76
7131950477, 831.83, 945.76
7131950481, 685.73, 951.26
7131950645, 682.02, 940.1
7131950648, 668.97, 947.91
7131950517, 838.09, 711.97
7131950664, 525.23, 831.37
7131950605, 527.39, 788.61
7131950655, 582.78, 847.19
7131950612, 592.77, 846.86
7131950616, 611.51, 832.98
7131950613, 611.43, 847.12
7131950620, 592.9, 850.97
7131950618, 592.41, 832.7
7131950621, 584.03, 858.68
7131950614, 622.41, 847.14
7131950622, 626.6, 847.16
7131950633, 691.73, 848.82
7131950658, 585.63, 947.27
4850797220, 691.49, 804.06
7131950657, 583.57, 947.26
7131950653, 569.99, 832.5
7131950678, 477.21, 916.56
7238058523, 414.77, 1600.13
3216924876, 447.01, 1600.7
7238058614, 427.93, 1558.29
7238058527, 2023.19, 1603.32
7434613890, 2395.93, 1545.0
7434613891, 2385.5, 1553.41
7434613889, 2391.74, 1540.79
7434613892, 2381.81, 1549.79
7434613888, 2388.4, 1536.93
7434613893, 2378.43, 1546.47
7434613887, 2384.34, 1533.54
7434613894, 2375.14, 1543.24
7578788268, 1946.72, 1501.8
7578788269, 1956.91, 1491.67
7578821375, 2389.81, 1477.97
7578821374, 2389.7, 1493.89
7578821377, 2399.36, 1520.84
7578821378, 2389.61, 1521.05
7578821382, 2399.28, 1527.16
7578821381, 2399.2, 1534.51
7578821380, 2388.82, 1529.51
7578821454, 2095.74, 1446.22
7578821455, 2092.6, 1450.62
7578836523, 1958.33, 1667.12
7578836525, 1960.21, 1665.28
7578836527, 1962.31, 1663.33
7578836528, 1952.28, 1661.57
7578836529, 1954.22, 1659.66
7578836530, 1956.48, 1657.43
7578862684, 2112.35, 1655.76
7578862686, 2115.07, 1655.75
7578862688, 2117.87, 1655.73
7578862689, 2121.59, 1655.7
7578862690, 2121.58, 1664.27
7578862691, 2117.86, 1664.29
7578862692, 2115.07, 1664.31
7578862693, 2112.41, 1664.32
7668462388, 225.42, 2163.53
7668462386, 215.82, 2163.26
7672095426, 765.42, 1658.85
7672095428, 765.4, 1654.57
7672095430, 764.44, 1651.01
7672095431, 757.48, 1658.8
7672095432, 757.46, 1654.48
7672095433, 758.78, 1650.94
7672107806, 517.77, 1465.02
7672107808, 534.17, 1467.02
7672107809, 542.13, 1467.04
7891532537, 2534.36, 1680.48
7891532526, 2587.2, 1669.12
7891532531, 2524.46, 1596.88
8480404794, 2028.84, 1992.94
